Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_in_tdata[31:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_in_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_raw_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_raw_data_valid,i_system_wrapper/system_i/acquisition_axis_0_sincos_valid,i_system_wrapper/system_i/acquisition_axis_0_sincos_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_phase_count[31:0],i_system_wrapper/system_i/acquisition_axis_0_carr_mix,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acq_stop_slice_Dout,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_o_acq_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acq_exclude_limit_slice_Dout[31:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX
6498,6498,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eecaf7a8,0,0,0,1,0,1,0,13d0,0,eecaf7a8,000013d0,2061,4,0963
6499,6499,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ee2cf397,0,0,0,1,0,1,0,13d0,0,ee2cf397,000013d0,2061,4,0964
6500,6500,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ef30f30e,0,0,0,1,0,1,0,13d0,0,ef30f30e,000013d0,2061,4,0965
6501,6501,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9f0f87f,0,0,0,1,0,1,0,13d0,0,e9f0f87f,000013d0,2061,4,0966
6502,6502,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e511fabe,0,0,0,1,0,1,0,13d0,0,e511fabe,000013d0,2061,4,0967
6503,6503,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9f6f97d,0,0,0,1,0,1,0,13d0,0,e9f6f97d,000013d0,2061,4,0968
6504,6504,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ebc0f89e,0,0,0,1,0,1,0,13d0,0,ebc0f89e,000013d0,2061,4,0969
6505,6505,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ec06f893,0,0,0,1,0,1,0,13d0,0,ec06f893,000013d0,2061,4,096a
6506,6506,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eeb7f751,0,0,0,1,0,1,0,13d0,0,eeb7f751,000013d0,2061,4,096b
6507,6507,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed78f70d,0,0,0,1,0,1,0,13d0,0,ed78f70d,000013d0,2061,4,096c
6508,6508,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eb29fb12,0,0,0,1,0,1,0,13d0,0,eb29fb12,000013d0,2061,4,096d
6509,6509,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eb08fe4c,0,0,0,1,0,1,0,13d0,0,eb08fe4c,000013d0,2061,4,096e
6510,6510,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e73dfcb2,0,0,0,1,0,1,0,13d0,0,e73dfcb2,000013d0,2061,4,096f
6511,6511,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e59affdc,0,0,0,1,0,1,0,13d0,0,e59affdc,000013d0,2061,4,0970
6512,6512,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9f50275,0,0,0,1,0,1,0,13d0,0,e9f50275,000013d0,2061,4,0971
6513,6513,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ebe7fdb5,0,0,0,1,0,1,0,13d0,0,ebe7fdb5,000013d0,2061,4,0972
6514,6514,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e84900bb,0,0,0,1,0,1,0,13d0,0,e84900bb,000013d0,2061,4,0973
6515,6515,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e768fd9a,0,0,0,1,0,1,0,13d0,0,e768fd9a,000013d0,2061,4,0974
6516,6516,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e75af9c4,0,0,0,1,0,1,0,13d0,0,e75af9c4,000013d0,2061,4,0975
6517,6517,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e4b6f99e,0,0,0,1,0,1,0,13d0,0,e4b6f99e,000013d0,2061,4,0976
6518,6518,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e8d7f808,0,0,0,1,0,1,0,13d0,0,e8d7f808,000013d0,2061,4,0977
6519,6519,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ec5bfc42,0,0,0,1,0,1,0,13d0,0,ec5bfc42,000013d0,2061,4,0978
6520,6520,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eaadfb15,0,0,0,1,0,1,0,13d0,0,eaadfb15,000013d0,2061,4,0979
6521,6521,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed9afd46,0,0,0,1,0,1,0,13d0,0,ed9afd46,000013d0,2061,4,097a
6522,6522,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f08dffa1,0,0,0,1,0,1,0,13d0,0,f08dffa1,000013d0,2061,4,097b
6523,6523,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f011fea0,0,0,0,1,0,1,0,13d0,0,f011fea0,000013d0,2061,4,097c
6524,6524,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f29d004b,0,0,0,1,0,1,0,13d0,0,f29d004b,000013d0,2061,4,097d
6525,6525,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f044020c,0,0,0,1,0,1,0,13d0,0,f044020c,000013d0,2061,4,097e
6526,6526,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f04f02f7,0,0,0,1,0,1,0,13d0,0,f04f02f7,000013d0,2061,4,097f
6527,6527,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,edbc035e,0,0,0,1,0,1,0,13d0,0,edbc035e,000013d0,2061,4,0980
6528,6528,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9d10409,0,0,0,1,0,1,0,13d0,0,e9d10409,000013d0,2061,4,0981
6529,6529,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eb990304,0,0,0,1,0,1,0,13d0,0,eb990304,000013d0,2061,4,0982
6530,6530,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9bd031c,0,0,0,1,0,1,0,13d0,0,e9bd031c,000013d0,2061,4,0983
6531,6531,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9ae03b9,0,0,0,1,0,1,0,13d0,0,e9ae03b9,000013d0,2061,4,0984
6532,6532,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed170400,0,0,0,1,0,1,0,13d0,0,ed170400,000013d0,2061,4,0985
6533,6533,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,edb10215,0,0,0,1,0,1,0,13d0,0,edb10215,000013d0,2061,4,0986
6534,6534,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eb27039b,0,0,0,1,0,1,0,13d0,0,eb27039b,000013d0,2061,4,0987
6535,6535,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed71046e,0,0,0,1,0,1,0,13d0,0,ed71046e,000013d0,2061,4,0988
6536,6536,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eddd05b6,0,0,0,1,0,1,0,13d0,0,eddd05b6,000013d0,2061,4,0989
6537,6537,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e8de0671,0,0,0,1,0,1,0,13d0,0,e8de0671,000013d0,2061,4,098a
6538,6538,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ec340058,0,0,0,1,0,1,0,13d0,0,ec340058,000013d0,2061,4,098b
6539,6539,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,efed02fe,0,0,0,1,0,1,0,13d0,0,efed02fe,000013d0,2061,4,098c
6540,6540,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e8f7062a,0,0,0,1,0,1,0,13d0,0,e8f7062a,000013d0,2061,4,098d
6541,6541,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e83a0454,0,0,0,1,0,1,0,13d0,0,e83a0454,000013d0,2061,4,098e
6542,6542,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed8806e6,0,0,0,1,0,1,0,13d0,0,ed8806e6,000013d0,2061,4,098f
6543,6543,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eee1079c,0,0,0,1,0,1,0,13d0,0,eee1079c,000013d0,2061,4,0990
6544,6544,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,efa006d0,0,0,0,1,0,1,0,13d0,0,efa006d0,000013d0,2061,4,0991
6545,6545,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ec520aeb,0,0,0,1,0,1,0,13d0,0,ec520aeb,000013d0,2061,4,0992
6546,6546,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ebaa0b7a,0,0,0,1,0,1,0,13d0,0,ebaa0b7a,000013d0,2061,4,0993
6547,6547,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed9508be,0,0,0,1,0,1,0,13d0,0,ed9508be,000013d0,2061,4,0994
6548,6548,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eb760752,0,0,0,1,0,1,0,13d0,0,eb760752,000013d0,2061,4,0995
6549,6549,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e86707e3,0,0,0,1,0,1,0,13d0,0,e86707e3,000013d0,2061,4,0996
6550,6550,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e9310bc0,0,0,0,1,0,1,0,13d0,0,e9310bc0,000013d0,2061,4,0997
6551,6551,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ee030c9e,0,0,0,1,0,1,0,13d0,0,ee030c9e,000013d0,2061,4,0998
6552,6552,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed2a09df,0,0,0,1,0,1,0,13d0,0,ed2a09df,000013d0,2061,4,0999
6553,6553,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ef6a0a26,0,0,0,1,0,1,0,13d0,0,ef6a0a26,000013d0,2061,4,099a
6554,6554,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f5460c58,0,0,0,1,0,1,0,13d0,0,f5460c58,000013d0,2061,4,099b
6555,6555,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f1cc0cd8,0,0,0,1,0,1,0,13d0,0,f1cc0cd8,000013d0,2061,4,099c
6556,6556,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f3e20aec,0,0,0,1,0,1,0,13d0,0,f3e20aec,000013d0,2061,4,099d
6557,6557,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f2f80b39,0,0,0,1,0,1,0,13d0,0,f2f80b39,000013d0,2061,4,099e
6558,6558,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed610d84,0,0,0,1,0,1,0,13d0,0,ed610d84,000013d0,2061,4,099f
6559,6559,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed560ccb,0,0,0,1,0,1,0,13d0,0,ed560ccb,000013d0,2061,4,09a0
6560,6560,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ea800c9f,0,0,0,1,0,1,0,13d0,0,ea800c9f,000013d0,2061,4,09a1
6561,6561,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ebb30b6b,0,0,0,1,0,1,0,13d0,0,ebb30b6b,000013d0,2061,4,09a2
6562,6562,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ee4507ef,0,0,0,1,0,1,0,13d0,0,ee4507ef,000013d0,2061,4,09a3
6563,6563,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ef110bd3,0,0,0,1,0,1,0,13d0,0,ef110bd3,000013d0,2061,4,09a4
6564,6564,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,efe5118e,0,0,0,1,0,1,0,13d0,0,efe5118e,000013d0,2061,4,09a5
6565,6565,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f2140fa3,0,0,0,1,0,1,0,13d0,0,f2140fa3,000013d0,2061,4,09a6
6566,6566,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f1e80edb,0,0,0,1,0,1,0,13d0,0,f1e80edb,000013d0,2061,4,09a7
6567,6567,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ecf30ff2,0,0,0,1,0,1,0,13d0,0,ecf30ff2,000013d0,2061,4,09a8
6568,6568,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ee2e0d6b,0,0,0,1,0,1,0,13d0,0,ee2e0d6b,000013d0,2061,4,09a9
6569,6569,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,edbd0f17,0,0,0,1,0,1,0,13d0,0,edbd0f17,000013d0,2061,4,09aa
6570,6570,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,e6aa115e,0,0,0,1,0,1,0,13d0,0,e6aa115e,000013d0,2061,4,09ab
6571,6571,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,eb861417,0,0,0,1,0,1,0,13d0,0,eb861417,000013d0,2061,4,09ac
6572,6572,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed4912dd,0,0,0,1,0,1,0,13d0,0,ed4912dd,000013d0,2061,4,09ad
6573,6573,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ed400df1,0,0,0,1,0,1,0,155a,0,00000000,0000155a,2475,4,09ae
6574,6574,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f2bb10a3,0,0,0,1,0,1,0,155a,0,00000000,0000155a,2475,4,09af
6575,6575,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f3f11389,0,0,0,1,0,1,0,155a,0,f3f11389,0000155a,2475,4,09b0
6576,6576,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f5f811c7,0,0,0,1,0,1,0,155a,0,f5f811c7,0000155a,2475,4,09b1
6577,6577,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f6d11335,0,0,0,1,0,1,0,155a,0,f6d11335,0000155a,2475,4,09b2
6578,6578,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f64015da,0,0,0,1,0,1,0,155a,0,f64015da,0000155a,2475,4,09b3
6579,6579,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f54e1249,0,0,0,1,0,1,0,155a,0,f54e1249,0000155a,2475,4,09b4
6580,6580,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f4d90fff,0,0,0,1,0,1,0,155a,0,f4d90fff,0000155a,2475,4,09b5
6581,6581,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f44f10c8,0,0,0,1,0,1,0,155a,0,f44f10c8,0000155a,2475,4,09b6
6582,6582,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f550120e,0,0,0,1,0,1,0,155a,0,f550120e,0000155a,2475,4,09b7
6583,6583,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f71c12d3,0,0,0,1,0,1,0,155a,0,f71c12d3,0000155a,2475,4,09b8
6584,6584,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fa031030,0,0,0,1,0,1,0,155a,0,fa031030,0000155a,2475,4,09b9
6585,6585,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f8f2113a,0,0,0,1,0,1,0,155a,0,f8f2113a,0000155a,2475,4,09ba
6586,6586,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f4ee15e1,0,0,0,1,0,1,0,155a,0,f4ee15e1,0000155a,2475,4,09bb
6587,6587,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f4dc1575,0,0,0,1,0,1,0,155a,0,f4dc1575,0000155a,2475,4,09bc
6588,6588,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f3c21375,0,0,0,1,0,1,0,155a,0,f3c21375,0000155a,2475,4,09bd
6589,6589,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f43a101b,0,0,0,1,0,1,0,155a,0,f43a101b,0000155a,2475,4,09be
6590,6590,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f5570ece,0,0,0,1,0,1,0,155a,0,f5570ece,0000155a,2475,4,09bf
6591,6591,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f4af12d9,0,0,0,1,0,1,0,155a,0,f4af12d9,0000155a,2475,4,09c0
6592,6592,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f67815b5,0,0,0,1,0,1,0,155a,0,f67815b5,0000155a,2475,4,09c1
6593,6593,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f9e2162d,0,0,0,1,0,1,0,155a,0,f9e2162d,0000155a,2475,4,09c2
6594,6594,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f7d814b0,0,0,0,1,0,1,0,155a,0,f7d814b0,0000155a,2475,4,09c3
6595,6595,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f478140b,0,0,0,1,0,1,0,155a,0,f478140b,0000155a,2475,4,09c4
6596,6596,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f64312dc,0,0,0,1,0,1,0,155a,0,f64312dc,0000155a,2475,4,09c5
6597,6597,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f8be11ab,0,0,0,1,0,1,0,155a,0,f8be11ab,0000155a,2475,4,09c6
6598,6598,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f8dd1363,0,0,0,1,0,1,0,155a,0,f8dd1363,0000155a,2475,4,09c7
6599,6599,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fa4513ee,0,0,0,1,0,1,0,155a,0,fa4513ee,0000155a,2475,4,09c8
6600,6600,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fd031338,0,0,0,1,0,1,0,155a,0,fd031338,0000155a,2475,4,09c9
6601,6601,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fc531891,0,0,0,1,0,1,0,155a,0,fc531891,0000155a,2475,4,09ca
6602,6602,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f98b1a8e,0,0,0,1,0,1,0,155a,0,f98b1a8e,0000155a,2475,4,09cb
6603,6603,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f7821672,0,0,0,1,0,1,0,155a,0,f7821672,0000155a,2475,4,09cc
6604,6604,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fa141572,0,0,0,1,0,1,0,155a,0,fa141572,0000155a,2475,4,09cd
6605,6605,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fd50174a,0,0,0,1,0,1,0,155a,0,fd50174a,0000155a,2475,4,09ce
6606,6606,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,00251879,0,0,0,1,0,1,0,155a,0,00251879,0000155a,2475,4,09cf
6607,6607,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fd6117fa,0,0,0,1,0,1,0,155a,0,fd6117fa,0000155a,2475,4,09d0
6608,6608,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fb0e173d,0,0,0,1,0,1,0,155a,0,fb0e173d,0000155a,2475,4,09d1
6609,6609,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fcab1533,0,0,0,1,0,1,0,155a,0,fcab1533,0000155a,2475,4,09d2
6610,6610,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f9a31284,0,0,0,1,0,1,0,155a,0,f9a31284,0000155a,2475,4,09d3
6611,6611,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,f9ab13f3,0,0,0,1,0,1,0,155a,0,f9ab13f3,0000155a,2475,4,09d4
6612,6612,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ff09126a,0,0,0,1,0,1,0,155a,0,ff09126a,0000155a,2475,4,09d5
6613,6613,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fe8c11f3,0,0,0,1,0,1,0,155a,0,fe8c11f3,0000155a,2475,4,09d6
6614,6614,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fb44183a,0,0,0,1,0,1,0,155a,0,fb44183a,0000155a,2475,4,09d7
6615,6615,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fe541aa8,0,0,0,1,0,1,0,155a,0,fe541aa8,0000155a,2475,4,09d8
6616,6616,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,ff421a14,0,0,0,1,0,1,0,155a,0,ff421a14,0000155a,2475,4,09d9
6617,6617,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,fd641852,0,0,0,1,0,1,0,155a,0,fd641852,0000155a,2475,4,09da
6618,6618,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,000e195e,0,0,0,1,0,1,0,155a,0,000e195e,0000155a,2475,4,09db
6619,6619,0,4,00000000,0,00000,0000,1,0,0140,00000000,0,010c,1,0,0,"ST_FFT",1,1,1,01d71a86,0,0,0,1,0,1,0,155a,0,01d71a86,0000155a,2475,4,09dc
