0.00	0.999999999994
119992.68	0.999999975569
239985.35	0.999999902009
359978.03	0.999999779335
479970.70	0.999999607565
599963.38	0.999999386715
719956.05	0.999999116797
839948.73	0.999998797820
959941.40	0.999998429790
1079934.08	0.999998012708
1199926.75	0.999997546574
1319919.43	0.999997031385
1439912.10	0.999996467132
1559904.78	0.999995853804
1679897.45	0.999995191401
1799890.13	0.999994479924
1919882.81	0.999993719379
2039875.48	0.999992909771
2159868.16	0.999992051099
2279860.83	0.999991143359
2399853.51	0.999990186549
2519846.18	0.999989180669
2639838.86	0.999988125725
2759831.53	0.999987021722
2879824.21	0.999985868658
2999816.88	0.999984666528
3119809.56	0.999983415330
3239802.23	0.999982115059
3359794.91	0.999980765721
3479787.58	0.999979367323
3599780.26	0.999977919865
3719772.94	0.999976423346
3839765.61	0.999974877760
3959758.29	0.999973283102
4079750.96	0.999971639378
4199743.64	0.999969946593
4319736.31	0.999968204749
4439728.99	0.999966413848
4559721.66	0.999964573882
4679714.34	0.999962684847
4799707.01	0.999960746745
4919699.69	0.999958759582
5039692.36	0.999956723360
5159685.04	0.999954638083
5279677.71	0.999952503746
5399670.39	0.999950320342
5519663.07	0.999948087873
5639655.74	0.999945806341
5759648.42	0.999943475752
5879641.09	0.999941096109
5999633.77	0.999938667409
6119626.44	0.999936189647
6239619.12	0.999933662822
6359611.79	0.999931086934
6479604.47	0.999928461988
6599597.14	0.999925787989
6719589.82	0.999923064938
6839582.49	0.999920292830
6959575.17	0.999917471661
7079567.84	0.999914601428
7199560.52	0.999911682139
7319553.20	0.999908713798
7439545.87	0.999905696408
7559538.55	0.999902629965
7679531.22	0.999899514465
7799523.90	0.999896349903
7919516.57	0.999893136285
8039509.25	0.999889873617
8159501.92	0.999886561901
8279494.60	0.999883201137
8399487.27	0.999879791320
8519479.95	0.999876332445
8639472.62	0.999872824515
8759465.30	0.999869267535
8879457.97	0.999865661509
8999450.65	0.999862006439
9119443.33	0.999858302321
9239436.00	0.999854549149
9359428.68	0.999850746925
9479421.35	0.999846895650
9599414.03	0.999842995331
9719406.70	0.999839045972
9839399.38	0.999835047569
9959392.05	0.999831000118
10079384.73	0.999826903618
10199377.40	0.999822758069
10319370.08	0.999818563476
10439362.75	0.999814319845
10559355.43	0.999810027176
10679348.10	0.999805685465
10799340.78	0.999801294709
10919333.46	0.999796854904
11039326.13	0.999792366058
11159318.81	0.999787828177
11279311.48	0.999783241261
11399304.16	0.999778605310
11519296.83	0.999773920317
11639289.51	0.999769186280
11759282.18	0.999764403203
11879274.86	0.999759571092
11999267.53	0.999754689951
12119260.21	0.999749759779
12239252.88	0.999744780573
12359245.56	0.999739752325
12479238.23	0.999734675041
12599230.91	0.999729548724
12719223.59	0.999724373380
12839216.26	0.999719149011
12959208.94	0.999713875613
13079201.61	0.999708553179
13199194.29	0.999703181713
13319186.96	0.999697761215
13439179.64	0.999692291693
13559172.31	0.999686773150
13679164.99	0.999681205584
13799157.66	0.999675588989
13919150.34	0.999669923366
14039143.01	0.999664208714
14159135.69	0.999658445039
14279128.36	0.999652632348
14399121.04	0.999646770639
14519113.72	0.999640859910
14639106.39	0.999634900157
14759099.07	0.999628891377
14879091.74	0.999622833578
14999084.42	0.999616726765
15119077.09	0.999610570941
15239069.77	0.999604366103
15359062.44	0.999598112248
15479055.12	0.999591809369
15599047.79	0.999585457475
15719040.47	0.999579056570
15839033.14	0.999572606658
15959025.82	0.999566107739
16079018.49	0.999559559809
16199011.17	0.999552962862
16319003.85	0.999546316903
16438996.52	0.999539621935
16558989.20	0.999532877966
16678981.87	0.999526084995
16798974.55	0.999519243020
16918967.22	0.999512352035
17038959.90	0.999505412042
17158952.57	0.999498423045
17278945.25	0.999491385047
17398937.92	0.999484298055
17518930.60	0.999477162066
17638923.27	0.999469977075
17758915.95	0.999462743081
17878908.62	0.999455460085
17998901.30	0.999448128094
18118893.98	0.999440747112
18238886.65	0.999433317140
18358879.33	0.999425838175
18478872.00	0.999418310213
18598864.68	0.999410733252
18718857.35	0.999403107300
18838850.03	0.999395432362
18958842.70	0.999387708441
19078835.38	0.999379935534
19198828.05	0.999372113638
19318820.73	0.999364242747
19438813.40	0.999356322870
19558806.08	0.999348354010
19678798.75	0.999340336173
19798791.43	0.999332269358
19918784.11	0.999324153561
20038776.78	0.999315988777
20158769.46	0.999307775011
20278762.13	0.999299512266
20398754.81	0.999291200548
20518747.48	0.999282839860
20638740.16	0.999274430197
20758732.83	0.999265971556
20878725.51	0.999257463937
20998718.18	0.999248907343
21118710.86	0.999240301781
21238703.53	0.999231647255
21358696.21	0.999222943763
21478688.88	0.999214191300
21598681.56	0.999205389867
21718674.24	0.999196539462
21838666.91	0.999187640094
21958659.59	0.999178691767
22078652.26	0.999169694482
22198644.94	0.999160648235
22318637.61	0.999151553023
22438630.29	0.999142408844
22558622.96	0.999133215706
22678615.64	0.999123973615
22798608.31	0.999114682573
22918600.99	0.999105342580
23038593.66	0.999095953630
23158586.34	0.999086515720
23278579.01	0.999077028856
23398571.69	0.999067493044
23518564.37	0.999057908288
23638557.04	0.999048274587
23758549.72	0.999038591937
23878542.39	0.999028860333
23998535.07	0.999019079779
24118527.74	0.999009250280
24238520.42	0.998999371842
24358513.09	0.998989444466
24478505.77	0.998979468151
24598498.44	0.998969442890
24718491.12	0.998959368687
24838483.79	0.998949245543
24958476.47	0.998939073466
25078469.14	0.998928852458
25198461.82	0.998918582519
25318454.50	0.998908263644
25438447.17	0.998897895832
25558439.85	0.998887479084
25678432.52	0.998877013407
25798425.20	0.998866498805
